,Unnamed: 0,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Duplex,Terraced,Detached,Penthouse,Apartment,House,State,Area,Microlocation,Price_log,Area_dummy_1,location_append,Longitude,Latitude,geometry,distances_of_area_from_center,Area_dummy_2
3676,3676,1200000,0,1,0,3,3,4,1,1,0,0,0,1,Lagos,Ojodu,Opic Estate Isheri North Isheri North,13.997832114758229,9,"Ojodu, Lagos",3.369914,6.638598,POINT (3.369914 6.638598),18.41169309569326,23
3677,3677,1300000,0,0,0,3,3,4,1,1,0,0,0,1,Lagos,Ojodu,Sparklight Estate Opposite Opic / Isheri North Isheri North,14.077874822431765,9,"Ojodu, Lagos",3.369914,6.638598,POINT (3.369914 6.638598),18.41169309569326,23
3678,3678,1700000,0,0,0,4,5,5,1,1,0,0,0,1,Lagos,Ajah,... Off Lekki Epe Expressway,14.346138809026444,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
3679,3679,3500000,0,0,0,5,5,6,1,1,0,0,0,1,Lagos,Lekki,Lekki,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3680,3680,4000000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Lekki,Lekki Right,15.201804919084164,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3681,3681,1500000,0,0,0,3,0,0,1,1,0,0,0,1,Lagos,Ajah,Fara Park Estate Abijo,14.22097566607244,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
3682,3682,4000000,1,0,0,4,5,5,1,1,0,0,0,1,Lagos,Ikeja,12rev Ogunbiyi Ikeja Gra,15.201804919084164,2,"Ikeja, Lagos",3.3532040740949824,6.6048591000000005,POINT (3.3532040740949824 6.6048591000000005),15.298073244237594,33
3683,3683,3000000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Lekki,Orchid Road Tollgate Lekki Phase 2,14.914122846632385,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3684,3684,3000000,1,1,0,4,5,6,1,1,0,0,0,1,Lagos,Lekki,Ikota,14.914122846632385,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3685,3685,3000000,1,1,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,I Kate Lekki Ikate,14.914122846632385,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3686,3686,3500000,1,1,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Ikate,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3687,3687,4500000,1,1,0,3,3,4,1,1,0,0,0,1,Lagos,Lekki,Ikate Lekki Ikate,15.319587954740548,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3688,3688,4500000,0,1,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Ikate Lekki Ikate,15.319587954740548,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3689,3689,2100000,1,0,0,2,2,3,1,1,0,0,0,1,Lagos,Lekki,Lekki 1 Lekki Phase 1,14.557447902693651,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3690,3690,5500000,1,1,1,4,4,6,1,1,0,0,0,1,Lagos,Lekki,Ikate Lekki Ikate,15.520258650202699,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3691,3691,4500000,1,1,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Ikate Ikate,15.319587954740548,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3692,3692,1800000,0,1,0,3,3,4,1,1,0,0,0,1,Lagos,Lekki,"Northwest Ilaje Road, Opp. Emerald Estate, Maroko Lekki Phase 2",14.403297222866392,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3693,3693,1800000,0,1,0,3,3,4,1,1,0,0,0,1,Lagos,Ajah,"Opp. Emerald Estate, Maroko Ilaje",14.403297222866392,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
3694,3694,5000000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Victoria Island, Oniru Victoria,15.424948470398375,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
3695,3695,2200000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Ajah, Sangotedo,14.603967918328545,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
3696,3696,2500000,0,0,0,3,0,0,1,1,0,0,0,1,Lagos,Ajah,,14.73180128983843,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
3697,3697,5000000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Lekki,Off Freedom Way Ikate,15.424948470398375,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3698,3698,3500000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Lekki,Briks Court Avenue Orchid Road After Chevron Toll Gate,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3699,3699,2000000,0,0,0,3,0,0,1,1,0,0,0,1,Lagos,Gbagada, Atunrase Medina,14.508657738524219,17,"Gbagada, Lagos",3.3836208,6.558073,POINT (3.3836208 6.558073),10.304703208457774,19
3700,3700,2800000,1,1,0,4,4,5,1,1,0,0,0,1,Lagos,Ajah,"Olushoga Fisayo Street, Off Ogonbo Road Okun Ajah",14.845129975145433,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
3701,3701,6000000,0,0,0,3,0,0,1,1,0,0,0,1,Lagos,Ikoyi,Cameron Road,15.60727002719233,3,"Ikoyi, Lagos",3.4280523,6.4523431,POINT (3.4280523 6.4523431),4.4052135036795,35
3702,3702,5000000,1,1,0,4,4,5,1,1,0,0,0,1,Lagos,Ikeja,Oduduwa Crescent Ikeja Gra,15.424948470398375,2,"Ikeja, Lagos",3.3532040740949824,6.6048591000000005,POINT (3.3532040740949824 6.6048591000000005),15.298073244237594,33
3703,3703,3500000,1,0,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki, Osapa London,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3704,3704,3500000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Lekki, Osapa London,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3705,3705,3700000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Lekki,Willow Green Estate Osapa London,15.123843377614453,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3706,3706,8000000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Ikoyi,Adeyemi Lawson Awolowo Road,15.89495209964411,3,"Ikoyi, Lagos",3.4280523,6.4523431,POINT (3.4280523 6.4523431),4.4052135036795,35
3707,3707,4500000,0,0,0,2,0,0,1,1,0,0,0,1,Lagos,Victoria Island, Oniru Victoria,15.319587954740548,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
3708,3708,1200000,0,0,0,3,0,0,1,1,0,0,0,1,Lagos,Ajah,Estate Mobile Road,13.997832114758229,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
3709,3709,5500000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Victoria Island, Oniru Victoria,15.520258650202699,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
3710,3710,5500000,0,0,0,3,0,0,1,1,0,0,0,1,Lagos,Victoria Island, Oniru Victoria,15.520258650202699,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
3711,3711,5000000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Lekki, Ikate,15.424948470398375,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3712,3712,3500000,0,0,0,4,4,4,1,1,0,0,0,1,Lagos,Lekki,Osapa Lekki Phase 1,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3713,3713,3200000,0,0,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Orchid Road Lekki Phase 1,14.978661367769956,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3714,3714,3000000,1,1,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Shoprite Road Axis Osapa London,14.914122846632385,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3715,3715,2500000,0,0,0,3,3,4,1,1,0,0,0,1,Lagos,Lekki,Lekki Phase 1,14.73180128983843,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3716,3716,4500000,0,1,0,5,5,6,1,1,0,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,15.319587954740548,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3717,3717,3500000,0,0,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Off Admiralty Way Lekki Phase 1,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3718,3718,4000000,0,0,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Gated Estate Lekki Phase 1,15.201804919084164,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3719,3719,3500000,0,0,0,3,3,4,1,1,0,0,0,1,Lagos,Lekki,Off Admiralty Way Lekki Phase 1,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3720,3720,4000000,0,0,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Gated Estate Lekki Phase 1,15.201804919084164,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3721,3721,4500000,0,0,0,4,5,5,1,1,0,0,0,1,Lagos,Lekki,Lekki Phase 1,15.319587954740548,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3722,3722,4500000,0,0,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Salem,15.319587954740548,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3723,3723,3500000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Lekki,Conservation Center By Chevron Chevron,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3724,3724,8000000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Victoria Island,Oniru Estate Oniru Victoria,15.89495209964411,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
3725,3725,1500000,0,0,0,3,4,4,1,1,0,0,0,1,Lagos,Odofin,Startimes Estate Amuwo Ago Bridge Amuwo Odofin Amuwo,14.22097566607244,16,"Odofin, Lagos",3.2662797116825857,6.4470234,POINT (3.2662797116825857 6.4470234),11.807386139946118,21
3726,3726,3500000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Lekki,2nd Toll Gate,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3727,3727,3700000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Lekki,"Royal Pine, Orchid Road",15.123843377614453,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3728,3728,3500000,0,0,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Osapa London Lekki Lagos Osapa London,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3729,3729,4000000,0,0,0,4,4,5,1,1,0,0,0,1,Lagos,Ikeja,Ikeja Gra,15.201804919084164,2,"Ikeja, Lagos",3.3532040740949824,6.6048591000000005,POINT (3.3532040740949824 6.6048591000000005),15.298073244237594,33
3730,3730,7000000,0,0,0,4,5,4,1,1,0,0,0,1,Lagos,Ikoyi,Parkview Estate,15.761420707019587,3,"Ikoyi, Lagos",3.4280523,6.4523431,POINT (3.4280523 6.4523431),4.4052135036795,35
3731,3731,6000000,1,0,0,4,4,5,1,1,0,0,0,1,Lagos,Ikeja,Oduduwa Crescent,15.60727002719233,2,"Ikeja, Lagos",3.3532040740949824,6.6048591000000005,POINT (3.3532040740949824 6.6048591000000005),15.298073244237594,33
3732,3732,2000000,1,1,0,3,3,4,1,1,0,0,0,1,Lagos,Gbagada,Atunrase Medina,14.508657738524219,17,"Gbagada, Lagos",3.3836208,6.558073,POINT (3.3836208 6.558073),10.304703208457774,19
3733,3733,3000000,1,1,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Off Orchid Road,14.914122846632385,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3734,3734,6000000,1,0,0,4,4,4,1,1,0,0,0,1,Lagos,Lekki,... Chevron,15.60727002719233,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3735,3735,4500000,1,0,0,4,4,5,1,1,0,0,0,1,Lagos,Victoria Island,Oniru Victoria,15.319587954740548,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
3736,3736,2600000,0,1,0,3,3,4,1,1,0,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Kosofe,14.77102200299171,14,"Ikosi, Lagos",3.7061827,6.6131966,POINT (3.7061827 6.6131966),35.88404705501457,26
3737,3737,3500000,0,0,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Ikate,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3738,3738,3500000,0,0,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Osapa London,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3739,3739,10000000,1,0,0,3,3,4,1,1,0,0,0,1,Lagos,Lekki,Lekki Phase 1,16.11809565095832,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3740,3740,9000000,0,0,0,4,4,5,1,1,0,0,0,1,Lagos,Ikoyi,Banana Island,16.012735135300492,3,"Ikoyi, Lagos",3.4280523,6.4523431,POINT (3.4280523 6.4523431),4.4052135036795,35
3741,3741,4500000,0,0,0,5,0,0,1,1,0,0,0,1,Lagos,Yaba,Jacobs New Estate Adekunle,15.319587954740548,1,"Yaba, Lagos",3.382923,6.497892,POINT (3.382923 6.497892),4.288066587635964,24
3742,3742,3000000,0,0,0,4,5,0,1,1,0,0,0,1,Lagos,Lekki, Ikota,14.914122846632385,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3743,3743,10000000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Ikoyi,Osborne Phase 1 Osborne Foreshore Estate,16.11809565095832,3,"Ikoyi, Lagos",3.4280523,6.4523431,POINT (3.4280523 6.4523431),4.4052135036795,35
3744,3744,5000000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Shomolu, Palmgrove Estate,15.424948470398375,32,"Shomolu, Lagos",3.384160631483666,6.533564500000001,POINT (3.384160631483666 6.533564500000001),7.853753936278041,25
3745,3745,2500000,0,0,0,4,0,0,1,1,0,0,0,1,Lagos,Lekki,"Atlantic View Estate, Alpha Beach Road,",14.73180128983843,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3746,3746,6000000,1,0,0,4,4,5,1,1,0,0,0,1,Lagos,Victoria Island,Off Four Point Oniru Victoria,15.60727002719233,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
3747,3747,7000000,0,0,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Lekki Phase 1,15.761420707019587,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3748,3748,3500000,0,1,1,4,4,5,1,1,0,0,0,1,Lagos,Gbagada,Estate Medina,15.068273526459642,17,"Gbagada, Lagos",3.3836208,6.558073,POINT (3.3836208 6.558073),10.304703208457774,19
3749,3749,4000000,1,0,0,4,3,4,1,1,0,0,0,1,Lagos,Ikoyi,Off Awolowo Road Awolowo Road,15.201804919084164,3,"Ikoyi, Lagos",3.4280523,6.4523431,POINT (3.4280523 6.4523431),4.4052135036795,35
3750,3750,8000000,1,1,0,4,4,4,1,1,0,0,0,1,Lagos,Ikeja,Oduduwa Way Ikeja Gra,15.89495209964411,2,"Ikeja, Lagos",3.3532040740949824,6.6048591000000005,POINT (3.3532040740949824 6.6048591000000005),15.298073244237594,33
3751,3751,2800000,1,1,0,4,4,5,1,1,0,0,0,1,Lagos,Gbagada,... Atunrase Medina,14.845129975145433,17,"Gbagada, Lagos",3.3836208,6.558073,POINT (3.3836208 6.558073),10.304703208457774,19
3752,3752,3500000,1,0,1,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Chevron Axis Chevron,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3753,3753,4500000,1,0,1,4,5,6,1,1,0,0,0,1,Lagos,Lekki,Admiralty Way Lekki Phase 1,15.319587954740548,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3754,3754,7500000,0,1,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Off Admiralty Lekki Phase 1,15.830413578506539,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3755,3755,5000000,1,1,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Ikate,15.424948470398375,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3756,3756,3000000,1,1,0,5,5,6,1,1,0,0,0,1,Lagos,Lekki,Ikota Villa Estate Ikota,14.914122846632385,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3757,3757,1200000,1,0,0,1,1,2,1,1,0,0,1,1,Lagos,Lekki,Orchid Road Buena Vista Estate Ikota,13.997832114758229,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3758,3758,11000000,0,1,1,5,6,6,1,1,0,0,0,1,Lagos,Ikoyi,Banana Island,16.213405830762646,3,"Ikoyi, Lagos",3.4280523,6.4523431,POINT (3.4280523 6.4523431),4.4052135036795,35
3759,3759,4000000,0,0,0,4,4,5,1,1,0,0,0,1,Lagos,Ikoyi,Osborne Foreshore Estate,15.201804919084164,3,"Ikoyi, Lagos",3.4280523,6.4523431,POINT (3.4280523 6.4523431),4.4052135036795,35
3760,3760,3300000,0,0,0,3,3,4,1,1,0,0,0,1,Lagos,Victoria Island,Victoria Island Extension Victoria,15.009433026436708,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
3761,3761,4000000,0,0,0,4,5,1,1,1,0,0,0,1,Lagos,Ajah,"Ikate, Lekki Off Lekki Epe Expressway",15.201804919084164,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
3762,3762,6000000,0,1,0,4,4,5,1,1,0,0,0,1,Lagos,Victoria Island,Oniru Victoria,15.60727002719233,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
3763,3763,8500000,1,0,0,4,0,0,1,1,0,0,0,1,Lagos,Ikoyi,... Osborne Foreshore Estate,15.955576721460545,3,"Ikoyi, Lagos",3.4280523,6.4523431,POINT (3.4280523 6.4523431),4.4052135036795,35
3764,3764,2500000,0,0,1,3,3,4,1,1,0,0,0,1,Lagos,Lekki,Osapa London Osapa London,14.73180128983843,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3765,3765,2500000,0,1,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Lekki Scheme 2,14.73180128983843,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3766,3766,2500000,0,1,0,3,4,4,1,1,0,0,0,1,Lagos,Ajah,Lekki Gardens Estate,14.73180128983843,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
3767,3767,1200000,0,0,0,4,3,4,0,1,0,0,0,1,Lagos,Alimosho,Gowon Estate,13.997832114758229,24,"Alimosho, Lagos",3.257631097232365,6.58434295,POINT (3.257631097232365 6.58434295),18.08658224628196,7
3768,3768,3500000,0,0,0,3,3,4,1,1,0,0,0,1,Lagos,Lekki,Chevron,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3769,3769,3500000,1,0,1,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Ikota Ikota,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3770,3770,3500000,1,1,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Oral Estate,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3771,3771,7000000,0,1,0,5,5,6,1,1,0,0,0,1,Lagos,Lekki,Lekki Phase 1,15.761420707019587,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3772,3772,3000000,1,1,0,4,4,5,1,1,0,0,0,1,Lagos,Ojodu,Magodo Gra Phase 1,14.914122846632385,9,"Ojodu, Lagos",3.369914,6.638598,POINT (3.369914 6.638598),18.41169309569326,23
3773,3773,4500000,0,0,0,3,2,3,1,1,0,0,0,1,Lagos,Victoria Island,Off Palace Road Oniru Victoria,15.319587954740548,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
3774,3774,4000000,0,1,0,4,5,4,1,1,0,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Kosofe,15.201804919084164,14,"Ikosi, Lagos",3.7061827,6.6131966,POINT (3.7061827 6.6131966),35.88404705501457,26
3775,3775,4500000,0,0,0,3,3,4,1,1,0,0,0,1,Lagos,Lekki,Off Admiralty Way Lekki Phase 1,15.319587954740548,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3776,3776,3500000,0,0,0,4,5,5,1,1,0,0,0,1,Lagos,Lekki,Adebisi Popoola Crescent Lekki Phase 1,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3777,3777,10000000,0,0,0,3,3,5,1,1,0,0,0,1,Lagos,Ikoyi,"Second Avenue Estate, Osborne Foreshore Estate",16.11809565095832,3,"Ikoyi, Lagos",3.4280523,6.4523431,POINT (3.4280523 6.4523431),4.4052135036795,35
3778,3778,2500000,0,1,0,3,3,4,1,1,0,0,0,1,Lagos,Ajah,Hope Villa Street Addo Ajah Ado,14.73180128983843,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
3779,3779,3800000,1,1,0,3,3,4,1,1,0,0,0,1,Lagos,Lekki,Lekki Phase 1,15.150511624696614,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3780,3780,3000000,1,1,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Ikota,14.914122846632385,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3781,3781,5500000,1,1,0,4,4,5,1,1,0,0,0,1,Lagos,Lekki,Ikate,15.520258650202699,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3782,3782,2500000,0,1,0,5,5,6,1,1,0,0,0,1,Lagos,Ikosi,Magodo Isheri Estate Magodo Kosofe,14.73180128983843,14,"Ikosi, Lagos",3.7061827,6.6131966,POINT (3.7061827 6.6131966),35.88404705501457,26
3783,3783,8500000,1,0,0,4,4,5,1,1,0,0,0,1,Lagos,Victoria Island,Oniru Victoria,15.955576721460545,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
3784,3784,5000000,1,0,0,3,3,4,1,1,0,0,0,1,Lagos,Ikeja,Along Kudiratu Abiola Way Oregun Ikeja Oregun,15.424948470398375,2,"Ikeja, Lagos",3.3532040740949824,6.6048591000000005,POINT (3.3532040740949824 6.6048591000000005),15.298073244237594,33
3785,3785,8000000,1,1,0,4,4,5,1,1,0,0,0,1,Lagos,Ikoyi,Old Ikoyi,15.89495209964411,3,"Ikoyi, Lagos",3.4280523,6.4523431,POINT (3.4280523 6.4523431),4.4052135036795,35
3786,3786,100000,1,0,1,5,5,6,1,1,0,0,0,1,Lagos,Victoria Island,Oniru Victoria,11.512925464970229,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
3787,3787,2000000,0,0,0,4,4,5,1,1,0,0,0,1,Lagos,Ikosi,Harmony Estate Magodo Kosofe,14.508657738524219,14,"Ikosi, Lagos",3.7061827,6.6131966,POINT (3.7061827 6.6131966),35.88404705501457,26
3788,3788,6000000,1,1,1,5,5,6,1,1,0,0,0,1,Lagos,Lekki, Lekki Phase 1,15.60727002719233,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
3789,3789,9000000,0,1,0,4,4,5,1,1,0,0,0,1,Lagos,Ikoyi,Osborne Foreshore Estate,16.012735135300492,3,"Ikoyi, Lagos",3.4280523,6.4523431,POINT (3.4280523 6.4523431),4.4052135036795,35
3790,3790,3500000,0,0,0,3,3,4,1,1,0,0,0,1,Lagos,Ikeja,Along Kudirat Abiola Way Oregun Ikeja Oregun,15.068273526459642,2,"Ikeja, Lagos",3.3532040740949824,6.6048591000000005,POINT (3.3532040740949824 6.6048591000000005),15.298073244237594,33
3791,3791,7000000,1,1,1,5,5,6,1,1,0,0,0,1,Lagos,Ikeja,Adeniyi Jones,15.761420707019587,2,"Ikeja, Lagos",3.3532040740949824,6.6048591000000005,POINT (3.3532040740949824 6.6048591000000005),15.298073244237594,33
3792,3792,5000000,0,1,0,4,5,5,1,1,0,0,0,1,Lagos,Lekki,"Chevron Drive, Chevy View Chevron",15.424948470398375,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
